"","parent_location","country","sex","cause","cause_indicator","pollution_type","value","low_value","high_value"
"5307","Eastern Mediterranean","Tunisia","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.13,0.12,0.13
"5308","Eastern Mediterranean","Tunisia","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient",31.56,24.96,38.07
"5309","Eastern Mediterranean","Tunisia","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient and household",32.12,25.55,38.93
"5310","Eastern Mediterranean","Tunisia","Both sexes","Ischaemic heart disease","ENVCAUSE113","household",0.559999999999999,0.59,0.859999999999999
"5311","Eastern Mediterranean","Tunisia","Male","Ischaemic heart disease","ENVCAUSE113","ambient",39.73,31.92,47.3
"5312","Eastern Mediterranean","Tunisia","Male","Ischaemic heart disease","ENVCAUSE113","ambient and household",40.39,32.57,48.5
"5313","Eastern Mediterranean","Tunisia","Male","Ischaemic heart disease","ENVCAUSE113","household",0.660000000000004,0.649999999999999,1.2
"5314","Eastern Mediterranean","Tunisia","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",4.81,2.73,7.16
"5315","Eastern Mediterranean","Tunisia","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",4.96,2.85,7.26
"5316","Eastern Mediterranean","Tunisia","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.15,0.12,0.0999999999999996
"5317","Eastern Mediterranean","Tunisia","Female","Total","ENVCAUSE000","ambient",41.49,35.22,48.2
"5318","Eastern Mediterranean","Tunisia","Female","Total","ENVCAUSE000","ambient and household",42.47,36.19,49.92
"5319","Eastern Mediterranean","Tunisia","Female","Total","ENVCAUSE000","household",0.979999999999997,0.969999999999999,1.72
"5320","Eastern Mediterranean","Tunisia","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",5.88,3.58,8.42
"5321","Eastern Mediterranean","Tunisia","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",6.1,3.77,8.77
"5322","Eastern Mediterranean","Tunisia","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.22,0.19,0.35
"5323","Eastern Mediterranean","Tunisia","Female","Lower respiratory infections","ENVCAUSE039","ambient",5.99,4.35,7.71
"5324","Eastern Mediterranean","Tunisia","Female","Lower respiratory infections","ENVCAUSE039","ambient and household",6.19,4.45,7.93
"5325","Eastern Mediterranean","Tunisia","Female","Lower respiratory infections","ENVCAUSE039","household",0.2,0.100000000000001,0.22
"5326","Eastern Mediterranean","Tunisia","Both sexes","Total","ENVCAUSE000","ambient",54.91,47.09,62.92
"5327","Eastern Mediterranean","Tunisia","Both sexes","Total","ENVCAUSE000","ambient and household",56.12,48.47,64.88
"5328","Eastern Mediterranean","Tunisia","Both sexes","Total","ENVCAUSE000","household",1.21,1.38,1.95999999999999
"5329","Eastern Mediterranean","Tunisia","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",6.22,3.53,9.26
"5330","Eastern Mediterranean","Tunisia","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",6.39,3.69,9.39
"5331","Eastern Mediterranean","Tunisia","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.17,0.16,0.130000000000001
"5332","Eastern Mediterranean","Tunisia","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient",6.65,4.83,8.56
"5333","Eastern Mediterranean","Tunisia","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient and household",6.86,4.92,8.79
"5334","Eastern Mediterranean","Tunisia","Both sexes","Lower respiratory infections","ENVCAUSE039","household",0.21,0.0899999999999999,0.229999999999999
"5335","Eastern Mediterranean","Tunisia","Female","Stroke","ENVCAUSE114","ambient",7.1,5.11,9.8
"5336","Eastern Mediterranean","Tunisia","Female","Stroke","ENVCAUSE114","ambient and household",7.26,5.28,10.19
"5337","Eastern Mediterranean","Tunisia","Female","Stroke","ENVCAUSE114","household",0.16,0.17,0.389999999999999
"5338","Eastern Mediterranean","Tunisia","Male","Lower respiratory infections","ENVCAUSE039","ambient",7.52,5.46,9.68
"5339","Eastern Mediterranean","Tunisia","Male","Lower respiratory infections","ENVCAUSE039","ambient and household",7.74,5.53,9.92
"5340","Eastern Mediterranean","Tunisia","Male","Lower respiratory infections","ENVCAUSE039","household",0.220000000000001,0.0700000000000003,0.24
"5341","Eastern Mediterranean","Tunisia","Male","Total","ENVCAUSE000","ambient",70.55,61,79.91
"5342","Eastern Mediterranean","Tunisia","Male","Total","ENVCAUSE000","ambient and household",72.03,62.38,82.98
"5343","Eastern Mediterranean","Tunisia","Male","Total","ENVCAUSE000","household",1.48,1.38,3.07000000000001
"5344","Eastern Mediterranean","Tunisia","Both sexes","Stroke","ENVCAUSE114","ambient",8.96,6.63,12.09
"5345","Eastern Mediterranean","Tunisia","Both sexes","Stroke","ENVCAUSE114","ambient and household",9.14,6.81,12.38
"5346","Eastern Mediterranean","Tunisia","Both sexes","Stroke","ENVCAUSE114","household",0.18,0.18,0.290000000000001
"5347","Eastern Mediterranean","United Arab Emirates","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.89,0.55,1.26
"5348","Eastern Mediterranean","United Arab Emirates","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",0.95,0.58,1.47
"5349","Eastern Mediterranean","United Arab Emirates","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.0599999999999999,0.0299999999999999,0.21
"5350","Eastern Mediterranean","United Arab Emirates","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",1.42,0.87,2.02
"5351","Eastern Mediterranean","United Arab Emirates","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",1.5,0.91,2.25
"5352","Eastern Mediterranean","United Arab Emirates","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.0800000000000001,0.04,0.23
"5353","Eastern Mediterranean","United Arab Emirates","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",1.68,1.03,2.39
"5354","Eastern Mediterranean","United Arab Emirates","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",1.77,1.07,2.62
"5355","Eastern Mediterranean","United Arab Emirates","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.0900000000000001,0.04,0.23
"5356","Eastern Mediterranean","United Arab Emirates","Both sexes","Stroke","ENVCAUSE114","ambient",10.33,8.68,12.03
"5357","Eastern Mediterranean","United Arab Emirates","Both sexes","Stroke","ENVCAUSE114","ambient and household",10.64,8.84,13.11
"5358","Eastern Mediterranean","United Arab Emirates","Both sexes","Stroke","ENVCAUSE114","household",0.31,0.16,1.08
"5359","Eastern Mediterranean","United Arab Emirates","Male","Stroke","ENVCAUSE114","ambient",10.59,8.89,12.35
"5360","Eastern Mediterranean","United Arab Emirates","Male","Stroke","ENVCAUSE114","ambient and household",10.89,9.05,13.45
"5361","Eastern Mediterranean","United Arab Emirates","Male","Stroke","ENVCAUSE114","household",0.300000000000001,0.16,1.1
"5362","Eastern Mediterranean","United Arab Emirates","Female","Ischaemic heart disease","ENVCAUSE113","ambient",24.48,20.17,28.68
"5363","Eastern Mediterranean","United Arab Emirates","Female","Ischaemic heart disease","ENVCAUSE113","ambient and household",25.18,20.43,31.09
"5364","Eastern Mediterranean","United Arab Emirates","Female","Ischaemic heart disease","ENVCAUSE113","household",0.699999999999999,0.259999999999998,2.41
"5365","Eastern Mediterranean","United Arab Emirates","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",3.29,1.88,4.86
"5366","Eastern Mediterranean","United Arab Emirates","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",3.45,2.06,5.19
"5367","Eastern Mediterranean","United Arab Emirates","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.16,0.18,0.33
"5368","Eastern Mediterranean","United Arab Emirates","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient",30.35,25.79,35.03
"5369","Eastern Mediterranean","United Arab Emirates","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient and household",31.13,26.12,37.7
"5370","Eastern Mediterranean","United Arab Emirates","Both sexes","Ischaemic heart disease","ENVCAUSE113","household",0.779999999999998,0.330000000000002,2.67
"5371","Eastern Mediterranean","United Arab Emirates","Male","Ischaemic heart disease","ENVCAUSE113","ambient",32.36,27.4,37.64
"5372","Eastern Mediterranean","United Arab Emirates","Male","Ischaemic heart disease","ENVCAUSE113","ambient and household",33.17,27.64,40.46
"5373","Eastern Mediterranean","United Arab Emirates","Male","Ischaemic heart disease","ENVCAUSE113","household",0.810000000000002,0.240000000000002,2.82
"5374","Eastern Mediterranean","United Arab Emirates","Female","Lower respiratory infections","ENVCAUSE039","ambient",4.82,3.55,6.17
"5375","Eastern Mediterranean","United Arab Emirates","Female","Lower respiratory infections","ENVCAUSE039","ambient and household",5.05,3.6,6.95
"5376","Eastern Mediterranean","United Arab Emirates","Female","Lower respiratory infections","ENVCAUSE039","household",0.23,0.0500000000000003,0.78
"5377","Eastern Mediterranean","United Arab Emirates","Female","Total","ENVCAUSE000","ambient",43.2,38.66,47.82
"5378","Eastern Mediterranean","United Arab Emirates","Female","Total","ENVCAUSE000","ambient and household",44.69,39.11,55.44
"5379","Eastern Mediterranean","United Arab Emirates","Female","Total","ENVCAUSE000","household",1.48999999999999,0.450000000000003,7.62
"5380","Eastern Mediterranean","United Arab Emirates","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",5.04,2.88,7.47
"5381","Eastern Mediterranean","United Arab Emirates","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",5.24,3.04,7.66
"5382","Eastern Mediterranean","United Arab Emirates","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.2,0.16,0.19
"5383","Eastern Mediterranean","United Arab Emirates","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",5.84,3.34,8.65
"5384","Eastern Mediterranean","United Arab Emirates","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",6.06,3.5,8.86
"5385","Eastern Mediterranean","United Arab Emirates","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.22,0.16,0.209999999999999
"5386","Eastern Mediterranean","United Arab Emirates","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient",5.91,4.35,7.57
"5387","Eastern Mediterranean","United Arab Emirates","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient and household",6.17,4.42,8.42
"5388","Eastern Mediterranean","United Arab Emirates","Both sexes","Lower respiratory infections","ENVCAUSE039","household",0.26,0.0700000000000003,0.85
"5389","Eastern Mediterranean","United Arab Emirates","Both sexes","Total","ENVCAUSE000","ambient",53.05,47.45,59.16
"5390","Eastern Mediterranean","United Arab Emirates","Both sexes","Total","ENVCAUSE000","ambient and household",54.69,47.82,66.02
"5391","Eastern Mediterranean","United Arab Emirates","Both sexes","Total","ENVCAUSE000","household",1.64,0.369999999999997,6.86
"5392","Eastern Mediterranean","United Arab Emirates","Male","Total","ENVCAUSE000","ambient",56.91,50.62,63.5
"5393","Eastern Mediterranean","United Arab Emirates","Male","Total","ENVCAUSE000","ambient and household",58.59,51.06,70.36
"5394","Eastern Mediterranean","United Arab Emirates","Male","Total","ENVCAUSE000","household",1.68000000000001,0.440000000000005,6.86
"5395","Eastern Mediterranean","United Arab Emirates","Male","Lower respiratory infections","ENVCAUSE039","ambient",6.44,4.74,8.25
"5396","Eastern Mediterranean","United Arab Emirates","Male","Lower respiratory infections","ENVCAUSE039","ambient and household",6.71,4.81,9.14
"5397","Eastern Mediterranean","United Arab Emirates","Male","Lower respiratory infections","ENVCAUSE039","household",0.27,0.0699999999999994,0.890000000000001
"5398","Eastern Mediterranean","United Arab Emirates","Female","Stroke","ENVCAUSE114","ambient",9.72,8.2,11.42
"5399","Eastern Mediterranean","United Arab Emirates","Female","Stroke","ENVCAUSE114","ambient and household",10.05,8.31,12.62
"5400","Eastern Mediterranean","United Arab Emirates","Female","Stroke","ENVCAUSE114","household",0.33,0.110000000000001,1.2
"5401","Eastern Mediterranean","Yemen","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.36,0.23,0.5
"5402","Eastern Mediterranean","Yemen","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",0.77,0.56,0.98
"5403","Eastern Mediterranean","Yemen","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.41,0.33,0.48
"5404","Eastern Mediterranean","Yemen","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.91,0.58,1.26
"5405","Eastern Mediterranean","Yemen","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",1.76,1.21,2.29
"5406","Eastern Mediterranean","Yemen","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.85,0.63,1.03
"5407","Eastern Mediterranean","Yemen","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",1.57,0.99,2.18
"5408","Eastern Mediterranean","Yemen","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",2.95,1.99,3.89
"5409","Eastern Mediterranean","Yemen","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","household",1.38,1,1.71
"5410","Eastern Mediterranean","Yemen","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",11.65,6.85,16.85
"5411","Eastern Mediterranean","Yemen","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",19.65,14.11,24.95
"5412","Eastern Mediterranean","Yemen","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","household",8,7.26,8.1
"5413","Eastern Mediterranean","Yemen","Female","Total","ENVCAUSE000","ambient",110.1,98.97,121.8
"5414","Eastern Mediterranean","Yemen","Female","Total","ENVCAUSE000","ambient and household",179.3,154.4,205
"5415","Eastern Mediterranean","Yemen","Female","Total","ENVCAUSE000","household",69.2,55.43,83.2
"5416","Eastern Mediterranean","Yemen","Both sexes","Total","ENVCAUSE000","ambient",122.6,110.2,135.5
"5417","Eastern Mediterranean","Yemen","Both sexes","Total","ENVCAUSE000","ambient and household",194.2,167.8,221.6
"5418","Eastern Mediterranean","Yemen","Both sexes","Total","ENVCAUSE000","household",71.6,57.6,86.1
"5419","Eastern Mediterranean","Yemen","Male","Total","ENVCAUSE000","ambient",136.8,122.4,151.6
"5420","Eastern Mediterranean","Yemen","Male","Total","ENVCAUSE000","ambient and household",211,182,239.8
"5421","Eastern Mediterranean","Yemen","Male","Total","ENVCAUSE000","household",74.2,59.6,88.2
"5422","Eastern Mediterranean","Yemen","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",14.27,8.39,20.63
"5423","Eastern Mediterranean","Yemen","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",22.87,13.9,31.09
"5424","Eastern Mediterranean","Yemen","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","household",8.6,5.51,10.46
"5425","Eastern Mediterranean","Yemen","Female","Lower respiratory infections","ENVCAUSE039","ambient",16.77,12.81,20.96
"5426","Eastern Mediterranean","Yemen","Female","Lower respiratory infections","ENVCAUSE039","ambient and household",28.82,22.65,34.34
"5427","Eastern Mediterranean","Yemen","Female","Lower respiratory infections","ENVCAUSE039","household",12.05,9.84,13.38
"5428","Eastern Mediterranean","Yemen","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient",17.28,13.2,21.59
"5429","Eastern Mediterranean","Yemen","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient and household",29.19,22.97,34.8
"5430","Eastern Mediterranean","Yemen","Both sexes","Lower respiratory infections","ENVCAUSE039","household",11.91,9.77,13.21
"5431","Eastern Mediterranean","Yemen","Male","Lower respiratory infections","ENVCAUSE039","ambient",18.08,13.81,22.59
"5432","Eastern Mediterranean","Yemen","Male","Lower respiratory infections","ENVCAUSE039","ambient and household",29.95,23.65,35.73
"5433","Eastern Mediterranean","Yemen","Male","Lower respiratory infections","ENVCAUSE039","household",11.87,9.84,13.14
"5434","Eastern Mediterranean","Yemen","Male","Stroke","ENVCAUSE114","ambient",23.28,19.62,27.32
"5435","Eastern Mediterranean","Yemen","Male","Stroke","ENVCAUSE114","ambient and household",36.52,30.02,43.62
"5436","Eastern Mediterranean","Yemen","Male","Stroke","ENVCAUSE114","household",13.24,10.4,16.3
"5437","Eastern Mediterranean","Yemen","Both sexes","Stroke","ENVCAUSE114","ambient",23.99,20.26,28.08
"5438","Eastern Mediterranean","Yemen","Both sexes","Stroke","ENVCAUSE114","ambient and household",38.88,32.14,46.22
